seq,time_s,dist_raw_m,dist_filt_m,err_m,fwd_cmd_mps,v_cmd,w_cmd,FL,FR,RL,RR,STOP,mode
70,6.905015,1.812528,-0.016272,-0.013017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
71,7.003891,1.804467,-0.024333,-0.019466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
72,7.105015,1.779694,-0.049106,-0.039285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
73,7.205016,1.778877,-0.049923,-0.039938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
74,7.303844,1.752923,-0.075877,-0.060702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
75,7.404171,1.752712,-0.076088,-0.060870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
76,7.505019,1.737764,-0.091036,-0.072829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
77,7.605037,1.734232,-0.094568,-0.075654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
78,7.703834,1.722747,-0.106053,-0.084843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
79,7.805028,1.714947,-0.113853,-0.091083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
80,7.904263,1.699269,-0.129531,-0.103624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
81,8.005029,1.703559,-0.125241,-0.100192,-0.050000,0.000000,-0.050000,-0.050000,-0.050000,-0.050000,0,0
82,8.105018,1.697704,-0.131096,-0.104876,-0.100000,0.000000,-0.100000,-0.100000,-0.100000,-0.100000,0,0
83,8.203883,1.696809,-0.131991,-0.105593,-0.105593,0.000000,-0.105593,-0.105593,-0.105593,-0.105593,0,0
84,8.305033,1.703998,-0.124802,-0.099841,-0.099841,0.000000,-0.099841,-0.099841,-0.099841,-0.099841,0,0
85,8.403365,1.687113,-0.141687,-0.113349,-0.113349,0.000000,-0.113349,-0.113349,-0.113349,-0.113349,0,0
86,8.505081,1.683349,-0.145451,-0.116361,-0.116361,0.000000,-0.116361,-0.116361,-0.116361,-0.116361,0,0
87,8.605009,1.678801,-0.149999,-0.119999,-0.119999,0.000000,-0.119999,-0.119999,-0.119999,-0.119999,0,0
88,8.703508,1.662521,-0.166279,-0.133023,-0.133023,0.000000,-0.133023,-0.133023,-0.133023,-0.133023,0,0
89,8.805032,1.664795,-0.164005,-0.131204,-0.131204,0.000000,-0.131204,-0.131204,-0.131204,-0.131204,0,0
90,8.904055,1.662370,-0.166430,-0.133144,-0.133144,0.000000,-0.133144,-0.133144,-0.133144,-0.133144,0,0
91,9.004597,1.661754,-0.167046,-0.133637,-0.133637,0.000000,-0.133637,-0.133637,-0.133637,-0.133637,0,0
92,9.104979,1.663503,-0.165297,-0.132237,-0.132237,0.000000,-0.132237,-0.132237,-0.132237,-0.132237,0,0
